country_France,country_Germany,country_Spain,gender_Female,gender_Male,credit_score,age,tenure,balance,products_number,credit_card,active_member,estimated_salary
0.0,0.0,1.0,0.0,1.0,815.0,28.0,6.0,0.0,2.0,0.0,1.0,185547.71
1.0,0.0,0.0,0.0,1.0,650.0,37.0,5.0,106967.18,1.0,0.0,0.0,24495.03
1.0,0.0,0.0,1.0,0.0,594.0,31.0,9.0,0.0,1.0,0.0,1.0,5719.11
0.0,1.0,0.0,0.0,1.0,648.0,37.0,6.0,131753.41,1.0,1.0,0.0,86894.67
1.0,0.0,0.0,1.0,0.0,689.0,29.0,1.0,77556.79,2.0,1.0,1.0,122998.26
0.0,1.0,0.0,0.0,1.0,745.0,35.0,4.0,98270.34,1.0,1.0,0.0,133617.43
0.0,0.0,1.0,0.0,1.0,433.0,34.0,9.0,152806.74,1.0,1.0,0.0,19687.99
1.0,0.0,0.0,0.0,1.0,752.0,38.0,0.0,145974.79,2.0,1.0,1.0,137694.23
1.0,0.0,0.0,1.0,0.0,635.0,48.0,8.0,130796.33,2.0,1.0,1.0,43250.3
0.0,0.0,1.0,0.0,1.0,712.0,27.0,10.0,0.0,1.0,1.0,0.0,94544.88
0.0,1.0,0.0,1.0,0.0,698.0,40.0,8.0,150777.1,1.0,1.0,0.0,114732.62
1.0,0.0,0.0,0.0,1.0,698.0,36.0,6.0,0.0,2.0,0.0,1.0,19231.98
0.0,0.0,1.0,1.0,0.0,419.0,27.0,2.0,121580.42,1.0,0.0,1.0,134720.51
0.0,1.0,0.0,1.0,0.0,775.0,33.0,1.0,118897.1,2.0,1.0,1.0,26362.4
0.0,0.0,1.0,0.0,1.0,717.0,36.0,2.0,102989.83,2.0,0.0,1.0,49185.57
0.0,0.0,1.0,0.0,1.0,729.0,37.0,10.0,0.0,2.0,1.0,0.0,100862.54
0.0,1.0,0.0,1.0,0.0,584.0,41.0,3.0,88594.93,1.0,1.0,0.0,178997.89
1.0,0.0,0.0,0.0,1.0,451.0,33.0,6.0,0.0,2.0,1.0,0.0,184954.11
1.0,0.0,0.0,0.0,1.0,701.0,23.0,3.0,0.0,2.0,1.0,0.0,38960.59
0.0,1.0,0.0,0.0,1.0,613.0,28.0,7.0,76656.4,2.0,1.0,1.0,185483.24
1.0,0.0,0.0,0.0,1.0,662.0,74.0,6.0,0.0,2.0,1.0,0.0,123583.85
0.0,0.0,1.0,1.0,0.0,472.0,32.0,1.0,159397.75,1.0,0.0,1.0,57323.18
1.0,0.0,0.0,1.0,0.0,753.0,50.0,4.0,0.0,2.0,1.0,1.0,861.4
0.0,0.0,1.0,0.0,1.0,671.0,38.0,0.0,92674.94,2.0,1.0,0.0,3647.57
1.0,0.0,0.0,0.0,1.0,607.0,31.0,8.0,0.0,2.0,1.0,1.0,43196.5
1.0,0.0,0.0,0.0,1.0,731.0,33.0,4.0,0.0,2.0,1.0,1.0,74945.11
1.0,0.0,0.0,1.0,0.0,712.0,42.0,1.0,87842.98,1.0,0.0,0.0,92223.59
1.0,0.0,0.0,0.0,1.0,621.0,27.0,4.0,137003.68,1.0,1.0,0.0,21254.06
1.0,0.0,0.0,1.0,0.0,850.0,33.0,3.0,0.0,2.0,1.0,1.0,11159.19
0.0,1.0,0.0,0.0,1.0,813.0,30.0,1.0,116416.94,1.0,0.0,1.0,85808.22
0.0,0.0,1.0,1.0,0.0,579.0,31.0,9.0,0.0,2.0,1.0,0.0,112395.98
0.0,1.0,0.0,1.0,0.0,593.0,38.0,4.0,129499.42,1.0,1.0,1.0,154071.27
0.0,1.0,0.0,0.0,1.0,756.0,44.0,10.0,137452.09,1.0,1.0,0.0,189543.9
1.0,0.0,0.0,1.0,0.0,551.0,36.0,5.0,0.0,1.0,1.0,0.0,183479.12
0.0,0.0,1.0,0.0,1.0,587.0,51.0,3.0,83739.32,1.0,0.0,1.0,148798.45
0.0,0.0,1.0,0.0,1.0,590.0,37.0,1.0,0.0,2.0,0.0,0.0,133535.99
1.0,0.0,0.0,1.0,0.0,803.0,26.0,4.0,0.0,2.0,1.0,1.0,181208.47
0.0,0.0,1.0,0.0,1.0,622.0,42.0,9.0,0.0,2.0,1.0,0.0,119127.06
1.0,0.0,0.0,0.0,1.0,669.0,30.0,7.0,95128.86,1.0,0.0,0.0,19799.26
1.0,0.0,0.0,0.0,1.0,668.0,32.0,7.0,0.0,2.0,1.0,1.0,777.37
1.0,0.0,0.0,1.0,0.0,727.0,29.0,1.0,146652.01,1.0,1.0,1.0,173486.39
0.0,1.0,0.0,0.0,1.0,720.0,23.0,0.0,187861.18,2.0,1.0,1.0,104120.17
1.0,0.0,0.0,0.0,1.0,717.0,42.0,5.0,0.0,2.0,1.0,0.0,172665.21
0.0,0.0,1.0,0.0,1.0,704.0,37.0,4.0,0.0,2.0,0.0,0.0,25684.93
0.0,1.0,0.0,0.0,1.0,628.0,33.0,8.0,152143.89,1.0,1.0,1.0,32174.03
1.0,0.0,0.0,1.0,0.0,677.0,72.0,8.0,0.0,2.0,1.0,1.0,153604.44
0.0,0.0,1.0,1.0,0.0,838.0,39.0,5.0,166733.92,2.0,1.0,0.0,14279.44
0.0,0.0,1.0,0.0,1.0,588.0,34.0,6.0,121132.26,2.0,1.0,0.0,86460.28
0.0,0.0,1.0,0.0,1.0,688.0,42.0,5.0,0.0,2.0,0.0,0.0,197602.29
1.0,0.0,0.0,0.0,1.0,695.0,36.0,6.0,114007.5,2.0,1.0,0.0,118120.88
1.0,0.0,0.0,0.0,1.0,563.0,33.0,8.0,0.0,2.0,0.0,1.0,68815.05
1.0,0.0,0.0,1.0,0.0,759.0,33.0,9.0,160541.36,2.0,0.0,0.0,93541.14
0.0,0.0,1.0,1.0,0.0,655.0,35.0,1.0,106405.03,1.0,1.0,1.0,82900.25
0.0,1.0,0.0,1.0,0.0,625.0,37.0,4.0,142711.81,1.0,1.0,0.0,35625.41
1.0,0.0,0.0,1.0,0.0,729.0,36.0,8.0,109106.8,1.0,0.0,0.0,121311.12
0.0,0.0,1.0,1.0,0.0,740.0,31.0,8.0,0.0,2.0,0.0,0.0,86657.48
0.0,1.0,0.0,1.0,0.0,567.0,40.0,2.0,105222.86,2.0,1.0,0.0,93795.86
0.0,1.0,0.0,1.0,0.0,802.0,41.0,4.0,90757.64,2.0,0.0,1.0,169183.66
0.0,1.0,0.0,1.0,0.0,551.0,30.0,2.0,143340.44,1.0,1.0,0.0,145796.49
0.0,1.0,0.0,0.0,1.0,729.0,36.0,8.0,152899.24,2.0,1.0,0.0,177130.33
0.0,1.0,0.0,0.0,1.0,683.0,73.0,9.0,124730.26,1.0,1.0,1.0,51999.5
0.0,0.0,1.0,0.0,1.0,793.0,25.0,3.0,100913.57,1.0,0.0,0.0,10579.72
0.0,0.0,1.0,0.0,1.0,667.0,39.0,9.0,0.0,2.0,1.0,0.0,68873.8
0.0,1.0,0.0,1.0,0.0,631.0,33.0,4.0,123246.7,1.0,0.0,0.0,112687.57
1.0,0.0,0.0,0.0,1.0,819.0,38.0,9.0,122334.26,2.0,1.0,1.0,181507.44
0.0,1.0,0.0,1.0,0.0,699.0,31.0,10.0,125837.86,2.0,1.0,0.0,189392.66
0.0,1.0,0.0,1.0,0.0,765.0,34.0,8.0,136729.51,2.0,0.0,0.0,47058.21
1.0,0.0,0.0,0.0,1.0,603.0,46.0,2.0,0.0,2.0,1.0,1.0,59563.49
0.0,1.0,0.0,1.0,0.0,696.0,35.0,4.0,174902.26,1.0,1.0,0.0,69079.85
1.0,0.0,0.0,1.0,0.0,708.0,67.0,1.0,0.0,2.0,0.0,1.0,3837.08
1.0,0.0,0.0,0.0,1.0,850.0,29.0,1.0,0.0,2.0,0.0,0.0,152996.89
1.0,0.0,0.0,0.0,1.0,849.0,27.0,0.0,0.0,2.0,0.0,1.0,157891.86
1.0,0.0,0.0,1.0,0.0,664.0,41.0,5.0,0.0,1.0,1.0,1.0,152054.33
1.0,0.0,0.0,1.0,0.0,572.0,38.0,7.0,0.0,2.0,1.0,1.0,133122.62
1.0,0.0,0.0,0.0,1.0,683.0,43.0,8.0,0.0,1.0,1.0,0.0,96754.8
1.0,0.0,0.0,0.0,1.0,811.0,30.0,6.0,0.0,2.0,1.0,1.0,180591.32
1.0,0.0,0.0,0.0,1.0,610.0,26.0,8.0,0.0,2.0,1.0,0.0,166031.08
0.0,0.0,1.0,0.0,1.0,568.0,39.0,5.0,0.0,2.0,1.0,1.0,129569.92
0.0,1.0,0.0,1.0,0.0,681.0,44.0,3.0,105206.7,2.0,1.0,1.0,163558.36
1.0,0.0,0.0,1.0,0.0,629.0,37.0,6.0,129101.3,1.0,1.0,1.0,23971.33
1.0,0.0,0.0,1.0,0.0,670.0,35.0,3.0,103465.02,2.0,1.0,1.0,174627.06
1.0,0.0,0.0,1.0,0.0,737.0,70.0,9.0,87542.89,2.0,1.0,1.0,42576.86
1.0,0.0,0.0,0.0,1.0,794.0,46.0,6.0,0.0,2.0,1.0,0.0,195325.74
0.0,0.0,1.0,0.0,1.0,663.0,35.0,5.0,0.0,2.0,1.0,1.0,62634.94
1.0,0.0,0.0,0.0,1.0,569.0,28.0,7.0,0.0,2.0,1.0,0.0,73977.23
1.0,0.0,0.0,1.0,0.0,438.0,36.0,4.0,0.0,2.0,1.0,0.0,64420.5
0.0,1.0,0.0,1.0,0.0,696.0,66.0,7.0,119499.42,2.0,1.0,1.0,174027.3
0.0,0.0,1.0,0.0,1.0,706.0,68.0,4.0,114386.85,1.0,1.0,1.0,28601.68
1.0,0.0,0.0,1.0,0.0,721.0,35.0,6.0,118273.83,1.0,0.0,1.0,3086.89
1.0,0.0,0.0,0.0,1.0,524.0,44.0,10.0,118569.03,2.0,0.0,0.0,82117.2
1.0,0.0,0.0,1.0,0.0,674.0,28.0,3.0,0.0,1.0,1.0,0.0,51536.99
1.0,0.0,0.0,0.0,1.0,627.0,41.0,3.0,0.0,2.0,1.0,0.0,132719.8
1.0,0.0,0.0,0.0,1.0,850.0,41.0,3.0,0.0,2.0,1.0,0.0,128892.36
1.0,0.0,0.0,0.0,1.0,798.0,28.0,3.0,0.0,2.0,1.0,0.0,2305.27
1.0,0.0,0.0,1.0,0.0,754.0,38.0,2.0,0.0,2.0,0.0,0.0,3524.69
1.0,0.0,0.0,0.0,1.0,644.0,37.0,2.0,186347.97,2.0,1.0,0.0,92809.73
1.0,0.0,0.0,0.0,1.0,850.0,30.0,9.0,121535.18,1.0,0.0,0.0,40313.47
1.0,0.0,0.0,1.0,0.0,737.0,32.0,7.0,128551.36,2.0,0.0,1.0,189402.71
1.0,0.0,0.0,1.0,0.0,850.0,32.0,7.0,0.0,2.0,0.0,0.0,155227.0
1.0,0.0,0.0,1.0,0.0,653.0,38.0,8.0,102133.38,1.0,1.0,1.0,166520.96
1.0,0.0,0.0,1.0,0.0,554.0,22.0,8.0,0.0,2.0,0.0,1.0,142670.61
0.0,1.0,0.0,0.0,1.0,824.0,49.0,8.0,133231.48,1.0,1.0,1.0,67885.37
1.0,0.0,0.0,0.0,1.0,850.0,33.0,0.0,124781.67,1.0,0.0,1.0,33700.52
1.0,0.0,0.0,0.0,1.0,657.0,37.0,4.0,82500.28,1.0,1.0,1.0,115260.72
1.0,0.0,0.0,1.0,0.0,733.0,38.0,3.0,157658.36,1.0,0.0,0.0,19658.43
1.0,0.0,0.0,0.0,1.0,655.0,37.0,4.0,0.0,2.0,1.0,1.0,142415.97
1.0,0.0,0.0,1.0,0.0,506.0,40.0,3.0,0.0,1.0,1.0,1.0,144345.58
1.0,0.0,0.0,0.0,1.0,558.0,32.0,10.0,105000.23,1.0,1.0,0.0,190019.61
0.0,0.0,1.0,0.0,1.0,744.0,30.0,1.0,128065.12,1.0,1.0,0.0,121525.48
1.0,0.0,0.0,1.0,0.0,759.0,31.0,1.0,109848.6,1.0,1.0,1.0,42012.55
1.0,0.0,0.0,0.0,1.0,672.0,39.0,2.0,0.0,2.0,1.0,0.0,87372.49
0.0,1.0,0.0,0.0,1.0,733.0,74.0,3.0,106545.53,1.0,1.0,1.0,134589.58
1.0,0.0,0.0,0.0,1.0,519.0,42.0,8.0,0.0,2.0,1.0,1.0,101485.72
1.0,0.0,0.0,1.0,0.0,578.0,35.0,2.0,0.0,2.0,0.0,1.0,26389.92
0.0,1.0,0.0,1.0,0.0,659.0,39.0,1.0,104502.11,1.0,1.0,0.0,20652.69
1.0,0.0,0.0,0.0,1.0,578.0,39.0,2.0,0.0,2.0,1.0,0.0,70563.9
1.0,0.0,0.0,0.0,1.0,734.0,51.0,1.0,118537.47,1.0,1.0,1.0,116912.45
0.0,0.0,1.0,1.0,0.0,736.0,28.0,2.0,0.0,2.0,1.0,1.0,117431.1
0.0,0.0,1.0,1.0,0.0,706.0,37.0,7.0,0.0,2.0,1.0,1.0,110899.3
0.0,0.0,1.0,1.0,0.0,527.0,36.0,6.0,0.0,2.0,1.0,1.0,102280.29
0.0,1.0,0.0,1.0,0.0,744.0,41.0,2.0,84113.41,1.0,1.0,0.0,197548.63
1.0,0.0,0.0,0.0,1.0,559.0,34.0,4.0,0.0,2.0,1.0,1.0,66721.98
0.0,0.0,1.0,1.0,0.0,595.0,23.0,10.0,101126.66,2.0,0.0,0.0,37042.8
1.0,0.0,0.0,1.0,0.0,850.0,39.0,2.0,0.0,2.0,1.0,0.0,179451.42
0.0,1.0,0.0,0.0,1.0,747.0,29.0,7.0,117726.33,1.0,1.0,1.0,175398.34
1.0,0.0,0.0,0.0,1.0,478.0,35.0,1.0,92474.05,1.0,1.0,0.0,178626.07
0.0,0.0,1.0,0.0,1.0,774.0,32.0,9.0,0.0,2.0,1.0,0.0,10604.48
0.0,1.0,0.0,1.0,0.0,608.0,40.0,7.0,96202.32,1.0,0.0,0.0,161154.85
0.0,1.0,0.0,1.0,0.0,807.0,60.0,1.0,72948.58,2.0,1.0,1.0,17355.36
0.0,0.0,1.0,1.0,0.0,598.0,64.0,1.0,62979.93,1.0,1.0,1.0,152273.57
0.0,1.0,0.0,0.0,1.0,494.0,37.0,5.0,107106.33,2.0,1.0,0.0,172063.09
1.0,0.0,0.0,0.0,1.0,541.0,46.0,4.0,124547.13,2.0,1.0,0.0,94499.06
1.0,0.0,0.0,1.0,0.0,692.0,42.0,2.0,0.0,2.0,1.0,0.0,145222.93
0.0,1.0,0.0,1.0,0.0,531.0,32.0,0.0,109570.21,2.0,1.0,1.0,172049.84
1.0,0.0,0.0,0.0,1.0,615.0,32.0,1.0,0.0,2.0,0.0,0.0,2139.25
1.0,0.0,0.0,0.0,1.0,466.0,29.0,6.0,0.0,2.0,1.0,1.0,2797.27
1.0,0.0,0.0,1.0,0.0,617.0,30.0,8.0,0.0,1.0,1.0,1.0,92621.9
0.0,0.0,1.0,1.0,0.0,564.0,24.0,6.0,149592.14,1.0,1.0,1.0,153771.8
0.0,1.0,0.0,1.0,0.0,729.0,39.0,1.0,131513.26,1.0,1.0,1.0,193715.0
0.0,1.0,0.0,1.0,0.0,821.0,31.0,2.0,68927.57,1.0,1.0,1.0,25445.0
0.0,0.0,1.0,0.0,1.0,579.0,33.0,1.0,0.0,2.0,1.0,1.0,54816.57
0.0,0.0,1.0,0.0,1.0,567.0,43.0,2.0,115643.58,2.0,0.0,0.0,174606.35
0.0,1.0,0.0,0.0,1.0,543.0,30.0,6.0,73481.05,1.0,1.0,1.0,176692.65
1.0,0.0,0.0,1.0,0.0,669.0,41.0,0.0,150219.41,2.0,0.0,0.0,107839.03
0.0,0.0,1.0,1.0,0.0,599.0,49.0,2.0,0.0,2.0,1.0,0.0,111190.53
1.0,0.0,0.0,1.0,0.0,751.0,44.0,10.0,0.0,2.0,1.0,0.0,170634.49
1.0,0.0,0.0,0.0,1.0,574.0,41.0,1.0,0.0,2.0,0.0,0.0,70550.0
0.0,0.0,1.0,0.0,1.0,739.0,19.0,5.0,89750.21,1.0,1.0,0.0,193008.52
0.0,0.0,1.0,1.0,0.0,750.0,38.0,7.0,97257.41,2.0,0.0,1.0,179883.04
0.0,1.0,0.0,0.0,1.0,694.0,31.0,4.0,141989.27,2.0,1.0,0.0,26116.82
0.0,1.0,0.0,1.0,0.0,631.0,37.0,2.0,121801.72,2.0,0.0,1.0,23146.62
1.0,0.0,0.0,1.0,0.0,837.0,38.0,2.0,0.0,2.0,1.0,1.0,46395.21
1.0,0.0,0.0,0.0,1.0,527.0,31.0,4.0,0.0,1.0,1.0,0.0,169361.89
1.0,0.0,0.0,0.0,1.0,633.0,37.0,7.0,141546.35,1.0,1.0,1.0,124830.11
0.0,0.0,1.0,0.0,1.0,608.0,37.0,2.0,130461.02,1.0,1.0,0.0,21967.15
1.0,0.0,0.0,0.0,1.0,792.0,34.0,1.0,0.0,1.0,0.0,1.0,86330.32
1.0,0.0,0.0,1.0,0.0,649.0,42.0,7.0,0.0,2.0,0.0,1.0,22974.01
0.0,1.0,0.0,0.0,1.0,525.0,33.0,4.0,131023.76,2.0,0.0,0.0,55072.93
1.0,0.0,0.0,1.0,0.0,659.0,32.0,2.0,155584.21,1.0,0.0,1.0,153662.88
1.0,0.0,0.0,1.0,0.0,583.0,27.0,4.0,0.0,3.0,1.0,0.0,163113.41
1.0,0.0,0.0,1.0,0.0,548.0,41.0,4.0,82596.8,1.0,0.0,1.0,55672.09
1.0,0.0,0.0,0.0,1.0,697.0,42.0,9.0,132739.26,2.0,0.0,0.0,174667.65
0.0,0.0,1.0,0.0,1.0,610.0,29.0,9.0,0.0,3.0,0.0,1.0,83912.24
0.0,0.0,1.0,0.0,1.0,559.0,25.0,5.0,0.0,2.0,1.0,1.0,163221.22
1.0,0.0,0.0,0.0,1.0,625.0,31.0,5.0,0.0,2.0,0.0,1.0,90.07
1.0,0.0,0.0,1.0,0.0,575.0,40.0,1.0,139532.34,1.0,1.0,0.0,181294.39
1.0,0.0,0.0,0.0,1.0,550.0,47.0,2.0,0.0,2.0,1.0,1.0,97057.28
0.0,0.0,1.0,0.0,1.0,721.0,57.0,1.0,0.0,1.0,1.0,1.0,195940.96
1.0,0.0,0.0,0.0,1.0,725.0,37.0,6.0,124348.38,2.0,0.0,1.0,176984.34
1.0,0.0,0.0,0.0,1.0,539.0,37.0,2.0,127609.59,1.0,1.0,0.0,98646.22
0.0,0.0,1.0,0.0,1.0,506.0,50.0,3.0,0.0,2.0,1.0,0.0,12016.79
1.0,0.0,0.0,0.0,1.0,676.0,38.0,8.0,0.0,2.0,1.0,1.0,133692.88
1.0,0.0,0.0,0.0,1.0,761.0,36.0,9.0,127637.92,1.0,1.0,1.0,81062.93
0.0,1.0,0.0,1.0,0.0,648.0,37.0,7.0,138503.51,2.0,1.0,0.0,57215.85
1.0,0.0,0.0,1.0,0.0,794.0,41.0,7.0,0.0,2.0,1.0,1.0,74275.08
0.0,0.0,1.0,0.0,1.0,675.0,32.0,8.0,197436.82,1.0,1.0,1.0,52710.7
1.0,0.0,0.0,0.0,1.0,668.0,72.0,2.0,0.0,2.0,1.0,1.0,70783.61
0.0,0.0,1.0,1.0,0.0,712.0,29.0,7.0,77919.78,1.0,1.0,0.0,122547.58
0.0,0.0,1.0,1.0,0.0,654.0,36.0,5.0,0.0,2.0,0.0,0.0,157238.05
0.0,0.0,1.0,0.0,1.0,525.0,33.0,5.0,0.0,2.0,1.0,0.0,161002.29
0.0,0.0,1.0,1.0,0.0,513.0,31.0,5.0,174853.46,1.0,1.0,0.0,84238.63
1.0,0.0,0.0,0.0,1.0,587.0,38.0,0.0,0.0,2.0,1.0,0.0,47414.15
1.0,0.0,0.0,1.0,0.0,682.0,64.0,10.0,128306.7,1.0,0.0,1.0,66040.83
1.0,0.0,0.0,1.0,0.0,729.0,32.0,9.0,0.0,2.0,0.0,0.0,150803.44
1.0,0.0,0.0,1.0,0.0,597.0,41.0,4.0,145809.53,2.0,1.0,1.0,52319.26
0.0,1.0,0.0,1.0,0.0,461.0,34.0,5.0,63663.93,1.0,0.0,1.0,167784.28
1.0,0.0,0.0,0.0,1.0,545.0,26.0,7.0,0.0,2.0,0.0,1.0,156598.23
1.0,0.0,0.0,0.0,1.0,676.0,30.0,1.0,128207.23,1.0,1.0,1.0,55400.17
1.0,0.0,0.0,1.0,0.0,626.0,39.0,0.0,0.0,2.0,1.0,1.0,83295.09
1.0,0.0,0.0,0.0,1.0,586.0,32.0,1.0,0.0,2.0,0.0,0.0,31635.99
1.0,0.0,0.0,1.0,0.0,634.0,37.0,7.0,51582.5,2.0,1.0,1.0,184312.88
0.0,0.0,1.0,1.0,0.0,652.0,42.0,4.0,0.0,2.0,1.0,1.0,38152.01
1.0,0.0,0.0,0.0,1.0,603.0,43.0,5.0,127823.93,1.0,1.0,1.0,19483.35
1.0,0.0,0.0,0.0,1.0,630.0,26.0,7.0,129837.72,2.0,0.0,1.0,197001.15
1.0,0.0,0.0,0.0,1.0,575.0,29.0,4.0,121823.4,2.0,1.0,1.0,50368.87
1.0,0.0,0.0,1.0,0.0,546.0,27.0,8.0,0.0,2.0,1.0,1.0,14858.1
1.0,0.0,0.0,0.0,1.0,715.0,45.0,4.0,0.0,2.0,1.0,1.0,55043.93
0.0,1.0,0.0,0.0,1.0,696.0,31.0,3.0,150604.52,1.0,0.0,0.0,5566.6
0.0,1.0,0.0,0.0,1.0,600.0,28.0,2.0,116623.31,1.0,0.0,1.0,59905.29
1.0,0.0,0.0,0.0,1.0,521.0,25.0,7.0,0.0,2.0,1.0,1.0,157878.67
1.0,0.0,0.0,0.0,1.0,723.0,42.0,2.0,99095.73,1.0,1.0,1.0,17512.53
0.0,0.0,1.0,1.0,0.0,641.0,36.0,1.0,0.0,2.0,1.0,0.0,102021.39
0.0,0.0,1.0,1.0,0.0,794.0,28.0,5.0,0.0,2.0,0.0,1.0,86699.98
0.0,0.0,1.0,0.0,1.0,705.0,33.0,7.0,68423.89,1.0,1.0,1.0,64872.55
0.0,1.0,0.0,0.0,1.0,533.0,43.0,4.0,80442.06,2.0,0.0,1.0,12537.42
1.0,0.0,0.0,0.0,1.0,644.0,33.0,8.0,0.0,2.0,1.0,1.0,155294.17
1.0,0.0,0.0,0.0,1.0,572.0,33.0,9.0,68193.72,1.0,1.0,0.0,19998.31
1.0,0.0,0.0,0.0,1.0,520.0,35.0,9.0,105387.89,1.0,1.0,1.0,25059.06
1.0,0.0,0.0,0.0,1.0,670.0,38.0,7.0,0.0,2.0,1.0,1.0,77864.41
0.0,1.0,0.0,1.0,0.0,641.0,37.0,7.0,62974.64,2.0,0.0,1.0,39016.43
0.0,1.0,0.0,0.0,1.0,689.0,67.0,9.0,157094.78,1.0,1.0,1.0,99490.01
1.0,0.0,0.0,0.0,1.0,613.0,40.0,4.0,0.0,1.0,0.0,0.0,151325.24
0.0,1.0,0.0,0.0,1.0,743.0,39.0,3.0,119695.75,1.0,0.0,1.0,26136.13
0.0,0.0,1.0,1.0,0.0,731.0,33.0,5.0,137388.01,2.0,1.0,0.0,165000.68
1.0,0.0,0.0,0.0,1.0,571.0,44.0,9.0,0.0,2.0,0.0,0.0,38433.35
0.0,0.0,1.0,1.0,0.0,850.0,29.0,10.0,0.0,2.0,1.0,1.0,94815.04
1.0,0.0,0.0,1.0,0.0,646.0,51.0,4.0,101629.3,1.0,0.0,0.0,130541.1
0.0,0.0,1.0,0.0,1.0,539.0,28.0,5.0,0.0,2.0,1.0,0.0,48382.4
0.0,0.0,1.0,1.0,0.0,516.0,31.0,7.0,0.0,1.0,1.0,0.0,47018.75
0.0,0.0,1.0,0.0,1.0,625.0,52.0,8.0,121161.57,1.0,1.0,0.0,48988.28
1.0,0.0,0.0,0.0,1.0,610.0,36.0,4.0,129440.3,2.0,1.0,0.0,102638.35
1.0,0.0,0.0,0.0,1.0,644.0,30.0,5.0,44928.88,1.0,1.0,1.0,10771.46
0.0,1.0,0.0,0.0,1.0,850.0,31.0,4.0,146587.3,1.0,1.0,1.0,89874.82
1.0,0.0,0.0,1.0,0.0,539.0,24.0,3.0,0.0,2.0,1.0,1.0,198161.07
1.0,0.0,0.0,0.0,1.0,850.0,40.0,1.0,76914.21,1.0,1.0,0.0,174183.44
1.0,0.0,0.0,0.0,1.0,704.0,36.0,3.0,114370.41,1.0,0.0,1.0,66810.48
1.0,0.0,0.0,0.0,1.0,583.0,40.0,3.0,0.0,2.0,1.0,0.0,47728.0
0.0,1.0,0.0,0.0,1.0,709.0,28.0,8.0,124695.72,2.0,1.0,0.0,145251.35
1.0,0.0,0.0,0.0,1.0,656.0,46.0,9.0,143267.14,2.0,0.0,0.0,193099.43
0.0,0.0,1.0,1.0,0.0,701.0,39.0,9.0,0.0,2.0,1.0,1.0,110043.88
0.0,0.0,1.0,0.0,1.0,479.0,27.0,2.0,172463.45,1.0,1.0,1.0,40315.27
1.0,0.0,0.0,0.0,1.0,704.0,47.0,5.0,0.0,2.0,1.0,1.0,145338.61
0.0,0.0,1.0,1.0,0.0,714.0,33.0,10.0,103121.33,2.0,1.0,1.0,49672.01
1.0,0.0,0.0,0.0,1.0,485.0,41.0,2.0,100254.76,2.0,1.0,1.0,12706.67
1.0,0.0,0.0,1.0,0.0,666.0,40.0,2.0,0.0,2.0,0.0,0.0,36371.27
0.0,0.0,1.0,1.0,0.0,733.0,30.0,0.0,83319.28,1.0,0.0,0.0,57769.2
1.0,0.0,0.0,0.0,1.0,530.0,25.0,9.0,162560.32,1.0,1.0,0.0,64129.03
0.0,1.0,0.0,1.0,0.0,647.0,41.0,1.0,85906.65,3.0,1.0,0.0,189159.97
0.0,0.0,1.0,1.0,0.0,808.0,67.0,10.0,124577.15,1.0,0.0,1.0,169894.4
0.0,0.0,1.0,0.0,1.0,695.0,44.0,8.0,0.0,2.0,1.0,1.0,70974.13
0.0,1.0,0.0,0.0,1.0,602.0,32.0,7.0,184715.86,2.0,1.0,0.0,113781.99
1.0,0.0,0.0,1.0,0.0,677.0,37.0,3.0,0.0,2.0,1.0,1.0,38252.25
1.0,0.0,0.0,1.0,0.0,476.0,40.0,4.0,0.0,2.0,0.0,0.0,182547.04
1.0,0.0,0.0,0.0,1.0,596.0,36.0,2.0,0.0,2.0,1.0,1.0,12067.39
0.0,1.0,0.0,1.0,0.0,818.0,72.0,8.0,135290.42,2.0,1.0,1.0,63729.72
0.0,1.0,0.0,0.0,1.0,780.0,71.0,9.0,142550.25,2.0,1.0,1.0,122506.78
0.0,1.0,0.0,0.0,1.0,632.0,30.0,2.0,72549.0,2.0,0.0,1.0,182728.8
1.0,0.0,0.0,1.0,0.0,683.0,26.0,7.0,0.0,2.0,1.0,0.0,86619.77
1.0,0.0,0.0,1.0,0.0,687.0,35.0,1.0,110752.15,2.0,1.0,1.0,47921.22
1.0,0.0,0.0,0.0,1.0,518.0,46.0,3.0,0.0,2.0,1.0,0.0,76515.79
1.0,0.0,0.0,0.0,1.0,494.0,30.0,3.0,85704.95,1.0,0.0,1.0,27886.06
0.0,0.0,1.0,1.0,0.0,721.0,36.0,2.0,0.0,2.0,1.0,1.0,106977.8
1.0,0.0,0.0,0.0,1.0,770.0,24.0,9.0,101827.07,1.0,1.0,0.0,167256.35
1.0,0.0,0.0,0.0,1.0,518.0,40.0,4.0,0.0,2.0,0.0,1.0,194416.58
1.0,0.0,0.0,1.0,0.0,600.0,28.0,6.0,0.0,2.0,0.0,1.0,52193.23
0.0,0.0,1.0,0.0,1.0,530.0,37.0,4.0,0.0,2.0,1.0,1.0,164844.37
1.0,0.0,0.0,0.0,1.0,656.0,18.0,10.0,151762.74,1.0,0.0,1.0,127014.32
0.0,1.0,0.0,1.0,0.0,715.0,32.0,3.0,104857.19,2.0,1.0,0.0,114149.8
0.0,0.0,1.0,1.0,0.0,707.0,32.0,4.0,132835.56,1.0,0.0,0.0,136877.24
1.0,0.0,0.0,0.0,1.0,774.0,36.0,7.0,103688.19,1.0,0.0,1.0,118971.74
